2024-02-19 03:54:38.643159,INFO,user_manager.py,706,上海市,宝山区,这里是日志信息......
2024-02-19 03:54:38.643178,WARN,barcode_service.py,874,上海市,宝山区,这里是日志信息......
2024-02-19 03:54:38.643197,INFO,barcode_service.py,201,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.643216,ERROR,orders_service.py,669,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.643235,WARN,event.py,430,湖北省,十堰市,这里是日志信息......
2024-02-19 03:54:38.643254,INFO,orders_service.py,449,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.643272,INFO,barcode_service.py,617,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.643291,INFO,user_manager.py,906,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.643309,INFO,base_network.py,458,江苏省,宿迁市,这里是日志信息......
2024-02-19 03:54:38.643328,INFO,orders_service.py,966,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.643348,WARN,goods_manager.py,653,重庆市,南岸区,这里是日志信息......
2024-02-19 03:54:38.643367,INFO,event.py,719,浙江省,杭州市,这里是日志信息......
2024-02-19 03:54:38.643386,INFO,event.py,63,浙江省,杭州市,这里是日志信息......
2024-02-19 03:54:38.643405,INFO,barcode_service.py,623,安徽省,合肥市,这里是日志信息......
2024-02-19 03:54:38.643424,INFO,barcode_service.py,758,上海市,普陀区,这里是日志信息......
2024-02-19 03:54:38.643443,INFO,shop_manager.py,705,天津市,河西区,这里是日志信息......
2024-02-19 03:54:38.643616,INFO,event.py,403,重庆市,渝中区,这里是日志信息......
2024-02-19 03:54:38.643645,WARN,base_network.py,58,上海市,普陀区,这里是日志信息......
2024-02-19 03:54:38.643665,INFO,orders_service.py,933,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.643684,INFO,shop_manager.py,455,湖南省,常德市,这里是日志信息......
2024-02-19 03:54:38.643703,WARN,orders_service.py,438,安徽省,合肥市,这里是日志信息......
2024-02-19 03:54:38.643723,INFO,event.py,94,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.643741,INFO,orders_service.py,436,上海市,黄浦区,这里是日志信息......
2024-02-19 03:54:38.643761,ERROR,orders_service.py,319,北京市,丰台区,这里是日志信息......
2024-02-19 03:54:38.643780,INFO,goods_manager.py,960,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.643799,INFO,shop_manager.py,366,上海市,静安区,这里是日志信息......
2024-02-19 03:54:38.643818,INFO,orders_service.py,734,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.643837,WARN,shop_manager.py,123,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.643862,INFO,barcode_service.py,372,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.643881,INFO,base_network.py,960,浙江省,湖州市,这里是日志信息......
2024-02-19 03:54:38.643900,INFO,user_manager.py,409,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.643918,INFO,orders_service.py,683,上海市,普陀区,这里是日志信息......
2024-02-19 03:54:38.643937,INFO,event.py,556,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.643956,INFO,barcode_service.py,601,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.643975,INFO,goods_manager.py,336,重庆市,渝中区,这里是日志信息......
2024-02-19 03:54:38.643993,INFO,goods_manager.py,24,江苏省,苏州市,这里是日志信息......
2024-02-19 03:54:38.644027,WARN,user_manager.py,451,上海市,宝山区,这里是日志信息......
2024-02-19 03:54:38.644046,INFO,barcode_service.py,333,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.644064,INFO,orders_service.py,970,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.644083,INFO,event.py,597,天津市,河西区,这里是日志信息......
2024-02-19 03:54:38.644101,INFO,goods_manager.py,320,重庆市,涪陵区,这里是日志信息......
2024-02-19 03:54:38.644126,INFO,event.py,255,湖南省,益阳市,这里是日志信息......
2024-02-19 03:54:38.644158,INFO,goods_manager.py,373,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.644177,INFO,orders_service.py,698,北京市,昌平区,这里是日志信息......
2024-02-19 03:54:38.644209,INFO,barcode_service.py,72,湖北省,恩施土家族苗族自治州,这里是日志信息......
2024-02-19 03:54:38.644228,INFO,goods_manager.py,640,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.644246,INFO,orders_service.py,879,重庆市,沙坪坝区,这里是日志信息......
2024-02-19 03:54:38.644270,INFO,goods_manager.py,229,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.644290,INFO,shop_manager.py,901,湖南省,张家界市,这里是日志信息......
2024-02-19 03:54:38.644309,INFO,event.py,123,安徽省,合肥市,这里是日志信息......
2024-02-19 03:54:38.644328,INFO,event.py,227,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.644348,INFO,shop_manager.py,84,湖北省,十堰市,这里是日志信息......
2024-02-19 03:54:38.644367,INFO,barcode_service.py,961,浙江省,湖州市,这里是日志信息......
2024-02-19 03:54:38.644393,WARN,goods_manager.py,951,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.644413,INFO,user_manager.py,664,上海市,静安区,这里是日志信息......
2024-02-19 03:54:38.644432,INFO,base_network.py,788,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.644451,INFO,base_network.py,546,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.644470,WARN,event.py,428,湖南省,张家界市,这里是日志信息......
2024-02-19 03:54:38.644488,INFO,goods_manager.py,212,广东省,珠海市,这里是日志信息......
2024-02-19 03:54:38.644514,INFO,goods_manager.py,7,浙江省,嘉兴市,这里是日志信息......
2024-02-19 03:54:38.644533,INFO,goods_manager.py,630,浙江省,绍兴市,这里是日志信息......
2024-02-19 03:54:38.644553,INFO,event.py,290,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.644572,INFO,goods_manager.py,84,浙江省,湖州市,这里是日志信息......
2024-02-19 03:54:38.644598,INFO,shop_manager.py,78,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.644617,INFO,user_manager.py,599,浙江省,丽水市,这里是日志信息......
2024-02-19 03:54:38.644636,WARN,orders_service.py,823,浙江省,绍兴市,这里是日志信息......
2024-02-19 03:54:38.644655,INFO,goods_manager.py,191,浙江省,金华市,这里是日志信息......
2024-02-19 03:54:38.644679,INFO,user_manager.py,523,江苏省,南京市,这里是日志信息......
2024-02-19 03:54:38.644698,INFO,orders_service.py,137,上海市,杨浦区,这里是日志信息......
2024-02-19 03:54:38.644735,INFO,orders_service.py,906,重庆市,沙坪坝区,这里是日志信息......
2024-02-19 03:54:38.644755,WARN,event.py,402,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.644775,INFO,user_manager.py,514,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.644793,WARN,goods_manager.py,425,上海市,静安区,这里是日志信息......
2024-02-19 03:54:38.644812,INFO,goods_manager.py,880,天津市,宝坻区,这里是日志信息......
2024-02-19 03:54:38.644831,INFO,user_manager.py,0,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.644849,INFO,barcode_service.py,658,北京市,朝阳区,这里是日志信息......
2024-02-19 03:54:38.644868,INFO,event.py,846,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.644887,INFO,event.py,935,湖北省,恩施土家族苗族自治州,这里是日志信息......
2024-02-19 03:54:38.644905,WARN,barcode_service.py,979,北京市,丰台区,这里是日志信息......
2024-02-19 03:54:38.644924,INFO,shop_manager.py,828,江苏省,无锡市,这里是日志信息......
2024-02-19 03:54:38.644944,INFO,orders_service.py,708,江苏省,南京市,这里是日志信息......
2024-02-19 03:54:38.644963,INFO,event.py,982,江苏省,苏州市,这里是日志信息......
2024-02-19 03:54:38.644982,INFO,orders_service.py,634,湖南省,常德市,这里是日志信息......
2024-02-19 03:54:38.645001,INFO,goods_manager.py,219,江苏省,南京市,这里是日志信息......
2024-02-19 03:54:38.645019,WARN,event.py,344,上海市,杨浦区,这里是日志信息......
2024-02-19 03:54:38.645079,INFO,event.py,326,湖北省,恩施土家族苗族自治州,这里是日志信息......
2024-02-19 03:54:38.645102,INFO,orders_service.py,148,湖北省,荆州市,这里是日志信息......
2024-02-19 03:54:38.645121,INFO,event.py,2919,浙江省,丽水市,这里是日志信息......
2024-02-19 03:54:38.645141,INFO,orders_service.py,225,上海市,浦东新区,这里是日志信息......
2024-02-19 03:54:38.645160,INFO,orders_service.py,333,北京市,怀柔区,这里是日志信息......
2024-02-19 03:54:38.645179,INFO,event.py,83,天津市,宝坻区,这里是日志信息......
2024-02-19 03:54:38.645198,INFO,barcode_service.py,142,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.645216,INFO,orders_service.py,970,天津市,河东区,这里是日志信息......
2024-02-19 03:54:38.645235,INFO,barcode_service.py,160,上海市,静安区,这里是日志信息......
2024-02-19 03:54:38.645254,INFO,barcode_service.py,760,安徽省,合肥市,这里是日志信息......
2024-02-19 03:54:38.645273,INFO,shop_manager.py,161,浙江省,杭州市,这里是日志信息......
2024-02-19 03:54:38.645292,INFO,base_network.py,292,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.645311,INFO,goods_manager.py,671,重庆市,渝中区,这里是日志信息......
2024-02-19 03:54:38.645329,INFO,event.py,820,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.645348,INFO,orders_service.py,815,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.645367,INFO,base_network.py,65,上海市,杨浦区,这里是日志信息......
2024-02-19 03:54:38.645386,INFO,barcode_service.py,35,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.645404,INFO,goods_manager.py,643,江苏省,宿迁市,这里是日志信息......
2024-02-19 03:54:38.645423,WARN,barcode_service.py,546,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.645442,INFO,user_manager.py,920,安徽省,阜阳市,这里是日志信息......
2024-02-19 03:54:38.645461,INFO,base_network.py,91,重庆市,沙坪坝区,这里是日志信息......
2024-02-19 03:54:38.645480,INFO,barcode_service.py,419,山东省,菏泽市,这里是日志信息......
2024-02-19 03:54:38.645499,WARN,orders_service.py,559,上海市,徐汇区,这里是日志信息......
2024-02-19 03:54:38.645518,INFO,orders_service.py,617,上海市,宝山区,这里是日志信息......
2024-02-19 03:54:38.645537,INFO,goods_manager.py,979,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.645555,INFO,barcode_service.py,261,天津市,宝坻区,这里是日志信息......
2024-02-19 03:54:38.645574,INFO,event.py,183,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.645593,INFO,goods_manager.py,738,重庆市,渝中区,这里是日志信息......
2024-02-19 03:54:38.645611,INFO,event.py,272,浙江省,舟山市,这里是日志信息......
2024-02-19 03:54:38.645630,INFO,orders_service.py,8687,重庆市,渝中区,这里是日志信息......
2024-02-19 03:54:38.645649,INFO,shop_manager.py,121,北京市,怀柔区,这里是日志信息......
2024-02-19 03:54:38.645668,INFO,barcode_service.py,589,天津市,河西区,这里是日志信息......
2024-02-19 03:54:38.645688,INFO,orders_service.py,580,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.645706,INFO,goods_manager.py,48,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.645726,INFO,event.py,952,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.645744,INFO,orders_service.py,7964,天津市,宝坻区,这里是日志信息......
2024-02-19 03:54:38.645763,INFO,event.py,323,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.645783,INFO,barcode_service.py,627,江苏省,南京市,这里是日志信息......
2024-02-19 03:54:38.645802,ERROR,event.py,218,安徽省,芜湖市,这里是日志信息......
2024-02-19 03:54:38.645821,INFO,orders_service.py,891,安徽省,池州市,这里是日志信息......
2024-02-19 03:54:38.645840,INFO,goods_manager.py,114,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.645858,INFO,barcode_service.py,266,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.645877,WARN,barcode_service.py,380,浙江省,杭州市,这里是日志信息......
2024-02-19 03:54:38.645895,INFO,event.py,324,安徽省,阜阳市,这里是日志信息......
2024-02-19 03:54:38.645914,INFO,orders_service.py,494,上海市,浦东新区,这里是日志信息......
2024-02-19 03:54:38.645933,INFO,event.py,307,天津市,河东区,这里是日志信息......
2024-02-19 03:54:38.645952,INFO,event.py,864,江苏省,南京市,这里是日志信息......
2024-02-19 03:54:38.645970,INFO,goods_manager.py,504,重庆市,沙坪坝区,这里是日志信息......
2024-02-19 03:54:38.645989,INFO,event.py,969,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.646007,INFO,event.py,743,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.646026,INFO,goods_manager.py,448,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.646045,INFO,event.py,853,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.646064,INFO,orders_service.py,874,重庆市,九龙坡区,这里是日志信息......
2024-02-19 03:54:38.646083,INFO,goods_manager.py,111,浙江省,湖州市,这里是日志信息......
2024-02-19 03:54:38.646102,INFO,user_manager.py,816,天津市,河西区,这里是日志信息......
2024-02-19 03:54:38.646121,INFO,goods_manager.py,443,浙江省,绍兴市,这里是日志信息......
2024-02-19 03:54:38.646140,INFO,orders_service.py,441,江苏省,苏州市,这里是日志信息......
2024-02-19 03:54:38.646159,INFO,event.py,5209,湖北省,恩施土家族苗族自治州,这里是日志信息......
2024-02-19 03:54:38.646178,INFO,base_network.py,226,安徽省,六安市,这里是日志信息......
2024-02-19 03:54:38.646196,INFO,event.py,601,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.646215,INFO,barcode_service.py,468,浙江省,舟山市,这里是日志信息......
2024-02-19 03:54:38.646234,INFO,barcode_service.py,831,广东省,珠海市,这里是日志信息......
2024-02-19 03:54:38.646253,INFO,orders_service.py,339,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.646271,ERROR,base_network.py,120,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.646291,INFO,user_manager.py,115,天津市,河西区,这里是日志信息......
2024-02-19 03:54:38.646309,WARN,event.py,552,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.646328,INFO,event.py,536,江苏省,苏州市,这里是日志信息......
2024-02-19 03:54:38.646347,INFO,base_network.py,63,江苏省,南京市,这里是日志信息......
2024-02-19 03:54:38.646366,ERROR,orders_service.py,8383,上海市,杨浦区,这里是日志信息......
2024-02-19 03:54:38.646385,INFO,base_network.py,302,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.646444,INFO,shop_manager.py,31,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.646468,INFO,user_manager.py,490,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.646487,INFO,goods_manager.py,552,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.646505,ERROR,user_manager.py,752,广东省,珠海市,这里是日志信息......
2024-02-19 03:54:38.646524,WARN,orders_service.py,368,北京市,朝阳区,这里是日志信息......
2024-02-19 03:54:38.646543,INFO,base_network.py,852,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.646562,INFO,orders_service.py,107,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.646581,INFO,orders_service.py,799,重庆市,渝中区,这里是日志信息......
2024-02-19 03:54:38.646599,WARN,orders_service.py,666,浙江省,丽水市,这里是日志信息......
2024-02-19 03:54:38.646618,INFO,user_manager.py,717,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.646637,INFO,goods_manager.py,803,北京市,朝阳区,这里是日志信息......
2024-02-19 03:54:38.646655,WARN,goods_manager.py,199,江苏省,苏州市,这里是日志信息......
2024-02-19 03:54:38.646674,INFO,goods_manager.py,721,北京市,海淀区,这里是日志信息......
2024-02-19 03:54:38.646692,INFO,user_manager.py,728,湖南省,株洲市,这里是日志信息......
2024-02-19 03:54:38.646711,INFO,event.py,457,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.646730,INFO,goods_manager.py,893,山东省,菏泽市,这里是日志信息......
2024-02-19 03:54:38.646748,ERROR,orders_service.py,3144,北京市,昌平区,这里是日志信息......
2024-02-19 03:54:38.646768,INFO,orders_service.py,589,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.646786,WARN,event.py,6,天津市,武清区,这里是日志信息......
2024-02-19 03:54:38.646805,INFO,goods_manager.py,1349,湖北省,荆州市,这里是日志信息......
2024-02-19 03:54:38.646824,INFO,barcode_service.py,4358,安徽省,合肥市,这里是日志信息......
2024-02-19 03:54:38.646843,INFO,orders_service.py,1788,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.646862,INFO,event.py,453,安徽省,六安市,这里是日志信息......
2024-02-19 03:54:38.646881,INFO,base_network.py,766,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.646899,INFO,barcode_service.py,525,安徽省,铜陵市,这里是日志信息......
2024-02-19 03:54:38.646917,INFO,event.py,722,北京市,朝阳区,这里是日志信息......
2024-02-19 03:54:38.646936,INFO,orders_service.py,637,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.646954,INFO,barcode_service.py,970,天津市,河东区,这里是日志信息......
2024-02-19 03:54:38.646973,INFO,goods_manager.py,236,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.646991,INFO,event.py,738,浙江省,绍兴市,这里是日志信息......
2024-02-19 03:54:38.647011,INFO,orders_service.py,362,安徽省,合肥市,这里是日志信息......
2024-02-19 03:54:38.647029,INFO,orders_service.py,436,上海市,徐汇区,这里是日志信息......
2024-02-19 03:54:38.647048,INFO,shop_manager.py,545,湖北省,十堰市,这里是日志信息......
2024-02-19 03:54:38.647067,ERROR,user_manager.py,6637,江苏省,宿迁市,这里是日志信息......
2024-02-19 03:54:38.647086,INFO,orders_service.py,82,北京市,朝阳区,这里是日志信息......
2024-02-19 03:54:38.647104,INFO,goods_manager.py,861,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.647123,INFO,orders_service.py,901,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.647141,INFO,event.py,61,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.647160,ERROR,orders_service.py,359,浙江省,绍兴市,这里是日志信息......
2024-02-19 03:54:38.647179,INFO,orders_service.py,349,湖南省,株洲市,这里是日志信息......
2024-02-19 03:54:38.647198,INFO,goods_manager.py,611,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.647216,INFO,goods_manager.py,511,浙江省,金华市,这里是日志信息......
2024-02-19 03:54:38.647235,INFO,event.py,804,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.647254,INFO,goods_manager.py,205,天津市,宝坻区,这里是日志信息......
2024-02-19 03:54:38.647273,INFO,barcode_service.py,341,浙江省,舟山市,这里是日志信息......
2024-02-19 03:54:38.647291,INFO,user_manager.py,871,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.647311,INFO,base_network.py,68,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.647330,INFO,barcode_service.py,385,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.647348,INFO,base_network.py,444,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.647368,INFO,orders_service.py,218,山东省,青岛市,这里是日志信息......
2024-02-19 03:54:38.647387,INFO,goods_manager.py,948,浙江省,丽水市,这里是日志信息......
2024-02-19 03:54:38.647406,INFO,user_manager.py,207,江苏省,宿迁市,这里是日志信息......
2024-02-19 03:54:38.647424,ERROR,barcode_service.py,945,安徽省,阜阳市,这里是日志信息......
2024-02-19 03:54:38.647444,INFO,event.py,167,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.647463,INFO,shop_manager.py,117,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.647482,INFO,event.py,47,重庆市,南岸区,这里是日志信息......
2024-02-19 03:54:38.647500,INFO,event.py,668,江苏省,常州市,这里是日志信息......
2024-02-19 03:54:38.647519,INFO,shop_manager.py,535,北京市,丰台区,这里是日志信息......
2024-02-19 03:54:38.647538,INFO,orders_service.py,627,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.647556,INFO,user_manager.py,88,广东省,深圳市,这里是日志信息......
2024-02-19 03:54:38.647575,INFO,goods_manager.py,219,广东省,珠海市,这里是日志信息......
2024-02-19 03:54:38.647593,INFO,goods_manager.py,700,湖南省,益阳市,这里是日志信息......
2024-02-19 03:54:38.647612,INFO,base_network.py,608,湖南省,益阳市,这里是日志信息......
2024-02-19 03:54:38.647631,WARN,goods_manager.py,624,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.647650,INFO,event.py,185,湖南省,长沙市,这里是日志信息......
2024-02-19 03:54:38.647668,WARN,orders_service.py,437,重庆市,万州区,这里是日志信息......
2024-02-19 03:54:38.647687,ERROR,base_network.py,76,浙江省,丽水市,这里是日志信息......
2024-02-19 03:54:38.647705,INFO,user_manager.py,491,安徽省,铜陵市,这里是日志信息......
2024-02-19 03:54:38.647724,INFO,goods_manager.py,40,江苏省,无锡市,这里是日志信息......
2024-02-19 03:54:38.647743,WARN,goods_manager.py,989,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.647807,WARN,barcode_service.py,357,上海市,浦东新区,这里是日志信息......
2024-02-19 03:54:38.647916,INFO,orders_service.py,422,广东省,珠海市,这里是日志信息......
2024-02-19 03:54:38.647996,WARN,orders_service.py,103,上海市,浦东新区,这里是日志信息......
2024-02-19 03:54:38.648024,INFO,goods_manager.py,535,天津市,武清区,这里是日志信息......
2024-02-19 03:54:38.648051,WARN,shop_manager.py,440,安徽省,阜阳市,这里是日志信息......
2024-02-19 03:54:38.648077,INFO,user_manager.py,93,天津市,和平区,这里是日志信息......
2024-02-19 03:54:38.648101,INFO,event.py,396,山东省,济南市,这里是日志信息......
2024-02-19 03:54:38.648124,INFO,orders_service.py,330,安徽省,阜阳市,这里是日志信息......
2024-02-19 03:54:38.648147,INFO,barcode_service.py,42,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.648170,INFO,goods_manager.py,774,广东省,广州市,这里是日志信息......
2024-02-19 03:54:38.648192,INFO,orders_service.py,175,北京市,大兴区,这里是日志信息......
2024-02-19 03:54:38.648215,INFO,goods_manager.py,422,上海市,静安区,这里是日志信息......
2024-02-19 03:54:38.648239,INFO,orders_service.py,694,湖北省,武汉市,这里是日志信息......
2024-02-19 03:54:38.648261,INFO,base_network.py,673,江苏省,宿迁市,这里是日志信息......
2024-02-19 03:54:38.648283,INFO,orders_service.py,875,湖北省,武汉市,这里是日志信息......
